8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,2,
8/21/2013 23:58:45,P,1,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,1,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:45,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,2,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,2,
8/21/2013 23:58:46,P,2,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,1,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,2,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,2,
8/21/2013 23:58:46,P,1,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,1,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:46,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,1,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,1,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,1,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,1,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:47,P,1,
8/21/2013 23:58:47,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,1,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,1,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,4,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:48,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
8/21/2013 23:58:49,P,0,
